,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
118,119,0.030719999999999997,863.7177083333333,1000.1854166666667,0.20185749782845386,0.19541771289952245,1.2627073037255303,0.6687838379715733,254.0,254.0,254.0,182.69583333333333,182.69583333333333,182.69583333333333,0.0,0.0,0.0
119,120,0.021519999999999997,610.1866171003718,586.3955390334572,0.1935414014653836,0.1448109159155403,0.8413254744819914,0.568097546470558,254.0,254.0,254.0,145.7167286245353,145.7167286245353,145.7167286245353,0.0,0.0,0.0
120,121,0.088112,248.1639731251135,539.9408026148539,0.38346677097059506,0.3084323591321613,-0.8575586230881973,1.2091656556895933,254.0,254.0,254.0,181.8990375885237,181.8990375885237,181.8990375885237,0.0,0.0,0.0
121,122,0.07060799999999999,144.22093813732155,685.5297983231362,0.3139884891070949,0.2934730803683636,1.5594540247726982,1.0408326112068524,254.0,254.0,254.0,188.69249943349195,188.69249943349195,188.69249943349195,0.0,0.0,0.0
122,123,0.054431999999999994,91.29864785420341,909.9529688418577,0.3104986504830173,0.2385575067330234,-1.4316471218827866,1.0012346314604057,254.0,254.0,254.0,195.2910052910053,195.2910052910053,195.2910052910053,0.0,0.0,0.0
123,124,0.042831999999999995,86.62084422861412,1159.7564437803512,0.2500306626030365,0.224409162650492,1.361573912185998,0.8472935059634514,254.0,254.0,254.0,183.0127007844602,183.0127007844602,183.0127007844602,0.0,0.0,0.0
124,125,0.038256,409.3174404015056,897.6599749058971,0.26406971754919356,0.19201366721204036,-1.0270961065098458,0.8318620484583752,254.0,254.0,254.0,190.6612296110414,190.6612296110414,190.6612296110414,0.0,0.0,0.0
125,126,0.029103999999999998,404.12259483232543,1143.7031335898846,0.2144283652234153,0.17718915930226226,0.6946406865592167,0.6598132752230962,254.0,254.0,254.0,179.90104452996152,179.90104452996152,179.90104452996152,0.0,0.0,0.0
126,127,0.038079999999999996,468.47773109243695,1135.2978991596638,0.3305920914827923,0.1518933287561508,-0.3683577481308072,0.8594112549695428,254.0,254.0,254.0,144.56974789915967,144.56974789915967,144.56974789915967,0.0,0.0,0.0
127,128,0.046383999999999995,660.4594687823387,1166.6843739220421,0.25989729144857365,0.23256814575392104,0.11053360033745145,0.8788914857098981,254.0,254.0,254.0,181.20593308037255,181.20593308037255,181.20593308037255,0.0,0.0,0.0
128,129,0.040448,767.564082278481,1098.293908227848,0.2822398717219327,0.19793828755963846,0.8906868339566834,0.846891485709898,254.0,254.0,254.0,169.77729430379748,169.77729430379748,169.77729430379748,0.0,0.0,0.0
129,130,0.026255999999999998,792.4442413162706,1044.7562461913467,0.21662410177539143,0.1567776153090394,-0.5525086791169628,0.6362152954766496,254.0,254.0,254.0,161.08531383302864,161.08531383302864,161.08531383302864,0.0,0.0,0.0
130,131,0.048672,728.9641683103222,719.904996712689,0.3131915586845471,0.2050937424042637,-0.11844058711635681,0.9114600282048219,254.0,254.0,254.0,186.79158448389217,186.79158448389217,186.79158448389217,0.0,0.0,0.0
131,132,0.044176,690.9558131111916,669.0264396957624,0.2954586709437086,0.19363891914578873,-1.3340395754729573,0.8505828278447967,253.0,253.0,253.0,170.48533140166606,170.48533140166606,170.48533140166606,0.0,0.0,0.0
132,133,0.028256,600.9682899207248,674.9682899207248,0.27929316069647747,0.1315201741715313,-1.3539918654308534,0.7119310242291876,254.0,254.0,254.0,166.33578708946771,166.33578708946771,166.33578708946771,0.0,0.0,0.0
133,134,0.040799999999999996,620.0501960784313,861.1125490196079,0.36232996237522624,0.16395320208021757,-0.3177022799151444,0.9440285706997457,254.0,254.0,254.0,231.35372549019607,231.35372549019607,231.35372549019607,0.0,0.0,0.0
134,135,0.041263999999999995,324.0550601008143,301.22954633578905,0.2590368577168806,0.207280113956763,-0.9573960879485,0.793636651713959,254.0,254.0,254.0,173.4400930593253,173.4400930593253,173.4400930593253,0.0,0.0,0.0
135,136,0.11785599999999999,587.3269074124355,118.03326092859082,0.5224697719237984,0.2931337336740541,1.1898535158751964,1.4563616151824867,254.0,254.0,254.0,171.47040456149878,171.47040456149878,171.47040456149878,0.0,0.0,0.0
136,137,0.013472,462.1520190023753,584.0973871733967,0.16656829915795035,0.10704125858011036,-0.6314691722051147,0.4611858582251266,254.0,254.0,254.0,127.93111638954869,127.93111638954869,127.93111638954869,0.0,0.0,0.0
137,138,0.044848,671.5708169818053,750.3043168034249,0.3164083410123897,0.18267307068648045,-1.50274338255998,0.8543229432149743,254.0,254.0,254.0,164.91509097395647,164.91509097395647,164.91509097395647,0.0,0.0,0.0
138,139,0.0332,422.9079518072289,599.6226506024096,0.21958292381452843,0.20306442907208758,1.1581005528732518,0.7230092347159894,254.0,254.0,254.0,161.25542168674698,161.25542168674698,161.25542168674698,0.0,0.0,0.0
139,140,0.035392,501.13607594936707,232.47694394213383,0.2743940386520434,0.1858294657878642,-0.8633221358808655,1.017636651713959,254.0,254.0,254.0,147.7888788426763,147.78933092224233,147.78933092224233,0.0,0.0,0.0
140,141,0.027375999999999998,730.1239041496201,163.98071303331386,0.21179865518196922,0.17528528902610152,0.7156357787663341,0.6880975464705581,253.0,253.0,253.0,139.35885447106955,139.35885447106955,139.35885447106955,0.0,0.0,0.0
